time,sea_surface_height_above_sea_level_geoid_mllw,sea_surface_height_above_sea_level_geoid_mllw_qc_agg,z
UTC,m,,m
2020-12-14T10:24:00Z,0.08,1,0.0
2020-12-14T10:30:00Z,0.072,1,0.0
2020-12-14T10:36:00Z,0.066,1,0.0
2020-12-14T10:42:00Z,0.059,1,0.0
2020-12-14T10:48:00Z,0.05,1,0.0
2020-12-14T10:54:00Z,0.042,1,0.0
2020-12-14T11:00:00Z,0.038,1,0.0
2020-12-14T11:06:00Z,0.03,1,0.0
2020-12-14T11:12:00Z,0.023,1,0.0
2020-12-14T11:18:00Z,0.015,1,0.0
2020-12-14T11:24:00Z,0.01,1,0.0
2020-12-14T11:30:00Z,0.003,1,0.0
2020-12-14T11:36:00Z,-0.003,1,0.0
2020-12-14T11:42:00Z,-0.011,1,0.0
2020-12-14T11:48:00Z,-0.014,1,0.0
2020-12-14T11:54:00Z,-0.018,1,0.0
2020-12-14T12:00:00Z,-0.023,1,0.0
2020-12-14T12:06:00Z,-0.032,1,0.0
2020-12-14T12:12:00Z,-0.035,1,0.0
2020-12-14T12:18:00Z,-0.039,1,0.0
2020-12-14T12:24:00Z,-0.044,1,0.0
2020-12-14T12:30:00Z,-0.048,1,0.0
2020-12-14T12:36:00Z,-0.056,1,0.0
2020-12-14T12:42:00Z,-0.058,1,0.0
2020-12-14T12:48:00Z,-0.062,1,0.0
2020-12-14T12:54:00Z,-0.065,1,0.0
2020-12-14T13:00:00Z,-0.069,1,0.0
2020-12-14T13:06:00Z,-0.076,1,0.0
2020-12-14T13:12:00Z,-0.077,1,0.0
2020-12-14T13:18:00Z,-0.081,1,0.0
2020-12-14T13:24:00Z,-0.084,1,0.0
2020-12-14T13:30:00Z,-0.087,1,0.0
2020-12-14T13:36:00Z,-0.091,1,0.0
2020-12-14T13:42:00Z,-0.094,1,0.0
2020-12-14T13:48:00Z,-0.097,1,0.0
2020-12-14T13:54:00Z,-0.101,1,0.0
2020-12-14T14:00:00Z,-0.102,1,0.0
2020-12-14T14:06:00Z,-0.107,1,0.0
2020-12-14T14:12:00Z,-0.109,1,0.0
2020-12-14T14:18:00Z,-0.112,1,0.0
2020-12-14T14:24:00Z,-0.114,1,0.0
2020-12-14T14:30:00Z,-0.116,1,0.0
2020-12-14T14:36:00Z,-0.119,1,0.0
2020-12-14T14:42:00Z,-0.121,1,0.0
2020-12-14T14:48:00Z,-0.122,1,0.0
2020-12-14T14:54:00Z,-0.123,1,0.0
2020-12-14T15:00:00Z,-0.125,1,0.0
2020-12-14T15:06:00Z,-0.129,1,0.0
2020-12-14T15:12:00Z,-0.132,1,0.0
2020-12-14T15:18:00Z,-0.132,1,0.0
2020-12-14T15:24:00Z,-0.133,1,0.0
2020-12-14T15:30:00Z,-0.134,1,0.0
2020-12-14T15:32:00Z,NaN,NaN,0.0
2020-12-14T15:36:00Z,-0.137,1,0.0
2020-12-14T15:42:00Z,-0.138,1,0.0
2020-12-14T15:48:00Z,-0.14,1,0.0
2020-12-14T15:54:00Z,-0.141,1,0.0
2020-12-14T16:00:00Z,-0.142,1,0.0
2020-12-14T16:06:00Z,-0.144,1,0.0
2020-12-14T16:12:00Z,-0.145,1,0.0
2020-12-14T16:18:00Z,-0.146,1,0.0
2020-12-14T16:24:00Z,-0.145,1,0.0
2020-12-14T16:30:00Z,-0.147,1,0.0
2020-12-14T16:36:00Z,-0.15,1,0.0
2020-12-14T16:42:00Z,-0.151,1,0.0
2020-12-14T16:48:00Z,-0.151,1,0.0
2020-12-14T16:54:00Z,-0.152,1,0.0
2020-12-14T17:00:00Z,-0.151,1,0.0
2020-12-14T17:06:00Z,-0.154,1,0.0
2020-12-14T17:12:00Z,-0.154,1,0.0
2020-12-14T17:18:00Z,-0.154,1,0.0
2020-12-14T17:24:00Z,-0.154,1,0.0
2020-12-14T17:30:00Z,-0.154,1,0.0
2020-12-14T17:36:00Z,-0.157,1,0.0
2020-12-14T17:42:00Z,-0.157,1,0.0
2020-12-14T17:48:00Z,-0.156,1,0.0
2020-12-14T17:54:00Z,-0.156,1,0.0
2020-12-14T18:00:00Z,-0.158,1,0.0
2020-12-14T18:06:00Z,-0.158,1,0.0
2020-12-14T18:12:00Z,-0.159,1,0.0
2020-12-14T18:18:00Z,-0.159,1,0.0
2020-12-14T18:24:00Z,-0.159,1,0.0
2020-12-14T18:30:00Z,-0.157,1,0.0
2020-12-14T18:36:00Z,-0.16,1,0.0
2020-12-14T18:42:00Z,-0.16,1,0.0
2020-12-14T18:48:00Z,-0.16,1,0.0
2020-12-14T18:54:00Z,-0.16,1,0.0
2020-12-14T19:00:00Z,-0.157,1,0.0
2020-12-14T19:06:00Z,-0.161,1,0.0
2020-12-14T19:12:00Z,-0.16,1,0.0
2020-12-14T19:18:00Z,-0.159,1,0.0
2020-12-14T19:24:00Z,-0.16,1,0.0
2020-12-14T19:30:00Z,-0.162,1,0.0
2020-12-14T19:36:00Z,-0.16,1,0.0
2020-12-14T19:42:00Z,-0.16,1,0.0
2020-12-14T19:48:00Z,-0.16,1,0.0
2020-12-14T19:54:00Z,-0.161,1,0.0
2020-12-14T20:00:00Z,-0.162,1,0.0
2020-12-14T20:05:00Z,NaN,NaN,0.0
2020-12-14T20:06:00Z,-0.162,1,0.0
2020-12-14T20:12:00Z,-0.162,1,0.0
2020-12-14T20:18:00Z,-0.161,1,0.0
2020-12-14T20:24:00Z,-0.163,1,0.0
2020-12-14T20:30:00Z,-0.163,1,0.0
2020-12-14T20:36:00Z,-0.161,1,0.0
2020-12-14T20:42:00Z,-0.161,1,0.0
2020-12-14T20:48:00Z,-0.161,1,0.0
2020-12-14T20:54:00Z,-0.164,1,0.0
2020-12-14T21:00:00Z,-0.164,1,0.0
2020-12-14T21:06:00Z,-0.162,1,0.0
2020-12-14T21:12:00Z,-0.163,1,0.0
2020-12-14T21:18:00Z,-0.162,1,0.0
2020-12-14T21:24:00Z,-0.164,1,0.0
2020-12-14T21:30:00Z,-0.164,1,0.0
2020-12-14T21:36:00Z,-0.164,1,0.0
2020-12-14T21:42:00Z,-0.164,1,0.0
2020-12-14T21:48:00Z,-0.162,1,0.0
2020-12-14T21:54:00Z,-0.165,1,0.0
2020-12-14T22:00:00Z,-0.163,1,0.0
2020-12-14T22:06:00Z,-0.163,1,0.0
2020-12-14T22:12:00Z,-0.163,1,0.0
2020-12-14T22:18:00Z,-0.163,1,0.0
2020-12-14T22:24:00Z,-0.166,1,0.0
2020-12-14T22:29:00Z,NaN,NaN,0.0
2020-12-14T22:30:00Z,-0.166,1,0.0
2020-12-14T22:36:00Z,-0.164,1,0.0
2020-12-14T22:42:00Z,-0.164,1,0.0
2020-12-14T22:48:00Z,-0.164,1,0.0
2020-12-14T22:54:00Z,-0.165,1,0.0
2020-12-14T23:00:00Z,-0.166,1,0.0
2020-12-14T23:06:00Z,-0.166,1,0.0
2020-12-14T23:12:00Z,-0.166,1,0.0
2020-12-14T23:18:00Z,-0.167,1,0.0
2020-12-14T23:24:00Z,-0.165,1,0.0
2020-12-14T23:30:00Z,-0.165,1,0.0
2020-12-14T23:36:00Z,-0.165,1,0.0
2020-12-14T23:42:00Z,-0.166,1,0.0
2020-12-14T23:48:00Z,-0.167,1,0.0
2020-12-14T23:54:00Z,-0.167,1,0.0
2020-12-15T00:00:00Z,-0.167,1,0.0
2020-12-15T00:06:00Z,-0.165,1,0.0
2020-12-15T00:12:00Z,-0.167,1,0.0
2020-12-15T00:18:00Z,-0.167,1,0.0
2020-12-15T00:24:00Z,-0.165,1,0.0
2020-12-15T00:30:00Z,-0.166,1,0.0
2020-12-15T00:36:00Z,-0.164,1,0.0
2020-12-15T00:42:00Z,-0.166,1,0.0
2020-12-15T00:48:00Z,-0.163,1,0.0
2020-12-15T00:54:00Z,-0.163,1,0.0
2020-12-15T01:00:00Z,-0.16,1,0.0
2020-12-15T01:06:00Z,-0.153,1,0.0
2020-12-15T01:12:00Z,-0.151,1,0.0
2020-12-15T01:18:00Z,-0.14,1,0.0
2020-12-15T01:24:00Z,-0.126,1,0.0
2020-12-15T01:30:00Z,-0.108,1,0.0
2020-12-15T01:36:00Z,-0.091,1,0.0
2020-12-15T01:42:00Z,-0.076,1,0.0
2020-12-15T01:48:00Z,-0.059,1,0.0
2020-12-15T01:54:00Z,-0.042,1,0.0
2020-12-15T02:00:00Z,-0.022,1,0.0
2020-12-15T02:06:00Z,-0.002,1,0.0
2020-12-15T02:12:00Z,0.017,1,0.0
2020-12-15T02:18:00Z,0.04,1,0.0
2020-12-15T02:24:00Z,0.066,1,0.0
2020-12-15T02:30:00Z,0.092,1,0.0
2020-12-15T02:36:00Z,0.12,1,0.0
2020-12-15T02:42:00Z,0.145,1,0.0
2020-12-15T02:48:00Z,0.172,1,0.0
2020-12-15T02:54:00Z,0.194,1,0.0
2020-12-15T03:00:00Z,0.223,1,0.0
2020-12-15T03:06:00Z,0.251,1,0.0
2020-12-15T03:12:00Z,0.279,1,0.0
2020-12-15T03:18:00Z,0.305,1,0.0
2020-12-15T03:24:00Z,0.331,1,0.0
2020-12-15T03:30:00Z,0.357,1,0.0
2020-12-15T03:36:00Z,0.378,1,0.0
2020-12-15T03:42:00Z,0.399,1,0.0
2020-12-15T03:48:00Z,0.421,1,0.0
2020-12-15T03:54:00Z,0.441,1,0.0
2020-12-15T04:00:00Z,0.461,1,0.0
2020-12-15T04:06:00Z,0.484,1,0.0
2020-12-15T04:12:00Z,0.506,1,0.0
2020-12-15T04:18:00Z,0.525,1,0.0
2020-12-15T04:24:00Z,0.546,1,0.0
2020-12-15T04:30:00Z,0.563,1,0.0
2020-12-15T04:36:00Z,0.584,1,0.0
2020-12-15T04:42:00Z,0.604,1,0.0
2020-12-15T04:48:00Z,0.624,1,0.0
2020-12-15T04:54:00Z,0.647,1,0.0
2020-12-15T05:00:00Z,0.662,1,0.0
2020-12-15T05:06:00Z,0.677,1,0.0
2020-12-15T05:12:00Z,0.697,1,0.0
2020-12-15T05:18:00Z,0.713,1,0.0
2020-12-15T05:24:00Z,0.732,1,0.0
2020-12-15T05:30:00Z,0.745,1,0.0
2020-12-15T05:36:00Z,0.762,1,0.0
2020-12-15T05:42:00Z,0.78,1,0.0
2020-12-15T05:48:00Z,0.784,1,0.0
2020-12-15T05:54:00Z,0.796,1,0.0
2020-12-15T06:00:00Z,0.811,1,0.0
2020-12-15T06:06:00Z,0.823,1,0.0
2020-12-15T06:12:00Z,0.832,1,0.0
2020-12-15T06:18:00Z,0.841,1,0.0
2020-12-15T06:24:00Z,0.855,1,0.0
2020-12-15T06:30:00Z,0.863,1,0.0
2020-12-15T06:36:00Z,0.866,1,0.0
2020-12-15T06:42:00Z,0.877,1,0.0
2020-12-15T06:48:00Z,0.88,1,0.0
2020-12-15T06:54:00Z,0.884,1,0.0
2020-12-15T07:00:00Z,0.893,1,0.0
2020-12-15T07:06:00Z,0.898,1,0.0
2020-12-15T07:12:00Z,0.902,1,0.0
2020-12-15T07:13:00Z,NaN,NaN,0.0
2020-12-15T07:18:00Z,0.908,1,0.0
2020-12-15T07:24:00Z,0.911,1,0.0
2020-12-15T07:30:00Z,0.911,1,0.0
2020-12-15T07:36:00Z,0.91,1,0.0
2020-12-15T07:42:00Z,0.906,1,0.0
2020-12-15T07:48:00Z,0.905,1,0.0
2020-12-15T07:54:00Z,0.894,1,0.0
2020-12-15T08:00:00Z,0.888,1,0.0
2020-12-15T08:06:00Z,0.879,1,0.0
2020-12-15T08:12:00Z,0.876,1,0.0
2020-12-15T08:18:00Z,0.865,1,0.0
2020-12-15T08:24:00Z,0.857,1,0.0
2020-12-15T08:30:00Z,0.845,1,0.0
2020-12-15T08:36:00Z,0.833,1,0.0
2020-12-15T08:42:00Z,0.823,1,0.0
2020-12-15T08:48:00Z,0.812,1,0.0
2020-12-15T08:54:00Z,0.799,1,0.0
2020-12-15T09:00:00Z,0.787,1,0.0
2020-12-15T09:06:00Z,0.772,1,0.0
2020-12-15T09:12:00Z,0.755,1,0.0
2020-12-15T09:18:00Z,0.738,1,0.0
2020-12-15T09:24:00Z,0.724,1,0.0
2020-12-15T09:30:00Z,0.707,1,0.0
2020-12-15T09:36:00Z,0.691,1,0.0
2020-12-15T09:42:00Z,0.679,1,0.0
2020-12-15T09:48:00Z,0.66,1,0.0
2020-12-15T09:54:00Z,0.647,1,0.0
2020-12-15T10:00:00Z,0.631,1,0.0
2020-12-15T10:06:00Z,0.618,1,0.0
2020-12-15T10:12:00Z,0.606,1,0.0
2020-12-15T10:18:00Z,0.582,1,0.0
2020-12-15T10:24:00Z,0.564,1,0.0
2020-12-15T10:30:00Z,0.553,1,0.0
2020-12-15T10:36:00Z,0.537,1,0.0
2020-12-15T10:42:00Z,0.519,1,0.0
2020-12-15T10:48:00Z,0.508,1,0.0
2020-12-15T10:54:00Z,0.491,1,0.0
2020-12-15T11:00:00Z,0.478,1,0.0
2020-12-15T11:06:00Z,0.462,1,0.0
2020-12-15T11:12:00Z,0.444,1,0.0
2020-12-15T11:18:00Z,0.431,1,0.0
2020-12-15T11:24:00Z,0.42,1,0.0
2020-12-15T11:30:00Z,0.402,1,0.0
2020-12-15T11:36:00Z,0.385,1,0.0
2020-12-15T11:42:00Z,0.368,1,0.0
2020-12-15T11:48:00Z,0.358,1,0.0
2020-12-15T11:54:00Z,0.343,1,0.0
2020-12-15T12:00:00Z,0.327,1,0.0
2020-12-15T12:06:00Z,0.313,1,0.0
2020-12-15T12:12:00Z,0.303,1,0.0
2020-12-15T12:18:00Z,0.288,1,0.0
2020-12-15T12:24:00Z,0.274,1,0.0
2020-12-15T12:30:00Z,0.262,1,0.0
2020-12-15T12:36:00Z,0.251,1,0.0
2020-12-15T12:42:00Z,0.235,1,0.0
2020-12-15T12:48:00Z,0.223,1,0.0
2020-12-15T12:54:00Z,0.212,1,0.0
2020-12-15T13:00:00Z,0.207,1,0.0
2020-12-15T13:06:00Z,0.195,1,0.0
2020-12-15T13:12:00Z,0.179,1,0.0
2020-12-15T13:18:00Z,0.172,1,0.0
2020-12-15T13:24:00Z,0.163,1,0.0
2020-12-15T13:30:00Z,0.151,1,0.0
2020-12-15T13:36:00Z,0.14,1,0.0
2020-12-15T13:42:00Z,0.131,1,0.0
2020-12-15T13:48:00Z,0.123,1,0.0
2020-12-15T13:54:00Z,0.113,1,0.0
2020-12-15T14:00:00Z,0.105,1,0.0
2020-12-15T14:06:00Z,0.094,1,0.0
2020-12-15T14:12:00Z,0.088,1,0.0
2020-12-15T14:18:00Z,0.079,1,0.0
2020-12-15T14:24:00Z,0.07,1,0.0
2020-12-15T14:30:00Z,0.06,1,0.0
2020-12-15T14:36:00Z,0.053,1,0.0
2020-12-15T14:42:00Z,0.047,1,0.0
2020-12-15T14:48:00Z,0.038,1,0.0
2020-12-15T14:54:00Z,0.034,1,0.0
2020-12-15T15:00:00Z,0.026,1,0.0
2020-12-15T15:06:00Z,0.019,1,0.0
2020-12-15T15:12:00Z,0.014,1,0.0
2020-12-15T15:18:00Z,0.007,1,0.0
2020-12-15T15:24:00Z,0.003,1,0.0
2020-12-15T15:30:00Z,-0.004,1,0.0
2020-12-15T15:36:00Z,-0.008,1,0.0
2020-12-15T15:42:00Z,-0.013,1,0.0
2020-12-15T15:48:00Z,-0.018,1,0.0
2020-12-15T15:54:00Z,-0.025,1,0.0
2020-12-15T16:00:00Z,-0.03,1,0.0
2020-12-15T16:06:00Z,-0.034,1,0.0
2020-12-15T16:12:00Z,-0.035,1,0.0
2020-12-15T16:18:00Z,-0.04,1,0.0
2020-12-15T16:24:00Z,-0.047,1,0.0
2020-12-15T16:30:00Z,-0.05,1,0.0
2020-12-15T16:36:00Z,-0.051,1,0.0
2020-12-15T16:42:00Z,-0.055,1,0.0
2020-12-15T16:48:00Z,-0.059,1,0.0
2020-12-15T16:54:00Z,-0.064,1,0.0
2020-12-15T17:00:00Z,-0.066,1,0.0
2020-12-15T17:06:00Z,-0.07,1,0.0
2020-12-15T17:12:00Z,-0.071,1,0.0
2020-12-15T17:18:00Z,-0.075,1,0.0
2020-12-15T17:24:00Z,-0.078,1,0.0
2020-12-15T17:30:00Z,-0.078,1,0.0
2020-12-15T17:36:00Z,-0.081,1,0.0
2020-12-15T17:42:00Z,-0.08,1,0.0
2020-12-15T17:48:00Z,-0.079,1,0.0
2020-12-15T17:54:00Z,-0.083,1,0.0
2020-12-15T18:00:00Z,-0.082,1,0.0
2020-12-15T18:06:00Z,-0.084,1,0.0
2020-12-15T18:12:00Z,-0.081,1,0.0
2020-12-15T18:18:00Z,-0.081,1,0.0
2020-12-15T18:24:00Z,-0.083,1,0.0
2020-12-15T18:30:00Z,-0.081,1,0.0
2020-12-15T18:36:00Z,-0.078,1,0.0
2020-12-15T18:42:00Z,-0.074,1,0.0
2020-12-15T18:48:00Z,-0.07,1,0.0
2020-12-15T18:54:00Z,-0.071,1,0.0
2020-12-15T19:00:00Z,-0.066,1,0.0
2020-12-15T19:06:00Z,-0.06,1,0.0
2020-12-15T19:12:00Z,-0.058,1,0.0
2020-12-15T19:18:00Z,-0.052,1,0.0
2020-12-15T19:24:00Z,-0.046,1,0.0
2020-12-15T19:30:00Z,-0.038,1,0.0
2020-12-15T19:36:00Z,-0.031,1,0.0
2020-12-15T19:42:00Z,-0.024,1,0.0
2020-12-15T19:48:00Z,-0.016,1,0.0
2020-12-15T19:54:00Z,-0.012,1,0.0
2020-12-15T20:00:00Z,-0.005,1,0.0
2020-12-15T20:06:00Z,-0.003,1,0.0
2020-12-15T20:12:00Z,0.001,1,0.0
2020-12-15T20:18:00Z,0.003,1,0.0
2020-12-15T20:24:00Z,0.008,1,0.0
2020-12-15T20:30:00Z,0.011,1,0.0
2020-12-15T20:36:00Z,0.013,1,0.0
2020-12-15T20:42:00Z,0.018,1,0.0
2020-12-15T20:48:00Z,0.02,1,0.0
2020-12-15T20:54:00Z,0.027,1,0.0
2020-12-15T21:00:00Z,0.026,1,0.0
2020-12-15T21:06:00Z,0.025,1,0.0
2020-12-15T21:12:00Z,0.028,1,0.0
2020-12-15T21:18:00Z,0.032,1,0.0
2020-12-15T21:24:00Z,0.029,1,0.0
2020-12-15T21:30:00Z,0.031,1,0.0
2020-12-15T21:36:00Z,0.032,1,0.0
2020-12-15T21:42:00Z,0.032,1,0.0
2020-12-15T21:48:00Z,0.036,1,0.0
2020-12-15T21:54:00Z,0.035,1,0.0
2020-12-15T22:00:00Z,0.035,1,0.0
2020-12-15T22:06:00Z,0.031,1,0.0
2020-12-15T22:12:00Z,0.03,1,0.0
2020-12-15T22:18:00Z,0.031,1,0.0
2020-12-15T22:24:00Z,0.034,1,0.0
2020-12-15T22:30:00Z,0.03,1,0.0
2020-12-15T22:36:00Z,0.03,1,0.0
2020-12-15T22:42:00Z,0.029,1,0.0
2020-12-15T22:48:00Z,0.028,1,0.0
2020-12-15T22:54:00Z,0.028,1,0.0
2020-12-15T23:00:00Z,0.025,1,0.0
2020-12-15T23:06:00Z,0.026,1,0.0
2020-12-15T23:12:00Z,0.027,1,0.0
2020-12-15T23:18:00Z,0.031,1,0.0
2020-12-15T23:24:00Z,0.03,1,0.0
2020-12-15T23:30:00Z,0.024,1,0.0
2020-12-15T23:36:00Z,0.023,1,0.0
2020-12-15T23:42:00Z,0.022,1,0.0
2020-12-15T23:48:00Z,0.025,1,0.0
2020-12-15T23:54:00Z,0.031,1,0.0
2020-12-16T00:00:00Z,0.032,1,0.0
2020-12-16T00:06:00Z,0.04,1,0.0
2020-12-16T00:12:00Z,0.048,1,0.0
2020-12-16T00:18:00Z,0.055,1,0.0
2020-12-16T00:24:00Z,0.061,1,0.0
2020-12-16T00:30:00Z,0.072,1,0.0
2020-12-16T00:36:00Z,0.076,1,0.0
2020-12-16T00:42:00Z,0.084,1,0.0
2020-12-16T00:48:00Z,0.093,1,0.0
2020-12-16T00:54:00Z,0.111,1,0.0
2020-12-16T01:00:00Z,0.125,1,0.0
2020-12-16T01:06:00Z,0.134,1,0.0
2020-12-16T01:12:00Z,0.144,1,0.0
2020-12-16T01:18:00Z,0.155,1,0.0
2020-12-16T01:24:00Z,0.169,1,0.0
2020-12-16T01:30:00Z,0.181,1,0.0
2020-12-16T01:36:00Z,0.199,1,0.0
2020-12-16T01:42:00Z,0.214,1,0.0
2020-12-16T01:48:00Z,0.226,1,0.0
2020-12-16T01:54:00Z,0.242,1,0.0
2020-12-16T02:00:00Z,0.26,1,0.0
2020-12-16T02:06:00Z,0.279,1,0.0
2020-12-16T02:12:00Z,0.299,1,0.0
2020-12-16T02:18:00Z,0.321,1,0.0
2020-12-16T02:24:00Z,0.335,1,0.0
2020-12-16T02:30:00Z,0.356,1,0.0
2020-12-16T02:36:00Z,0.372,1,0.0
2020-12-16T02:42:00Z,0.389,1,0.0
2020-12-16T02:48:00Z,0.405,1,0.0
2020-12-16T02:54:00Z,0.431,1,0.0
2020-12-16T03:00:00Z,0.447,1,0.0
2020-12-16T03:06:00Z,0.458,1,0.0
2020-12-16T03:12:00Z,0.474,1,0.0
2020-12-16T03:18:00Z,0.491,1,0.0
2020-12-16T03:24:00Z,0.507,1,0.0
2020-12-16T03:30:00Z,0.528,1,0.0
2020-12-16T03:36:00Z,0.542,1,0.0
2020-12-16T03:42:00Z,0.562,1,0.0
2020-12-16T03:48:00Z,0.579,1,0.0
2020-12-16T03:54:00Z,0.596,1,0.0
2020-12-16T04:00:00Z,0.608,1,0.0
2020-12-16T04:06:00Z,0.628,1,0.0
2020-12-16T04:12:00Z,0.646,1,0.0
2020-12-16T04:18:00Z,0.666,1,0.0
2020-12-16T04:24:00Z,0.683,1,0.0
2020-12-16T04:30:00Z,0.702,1,0.0
2020-12-16T04:36:00Z,0.719,1,0.0
2020-12-16T04:42:00Z,0.736,1,0.0
2020-12-16T04:48:00Z,0.756,1,0.0
2020-12-16T04:54:00Z,0.773,1,0.0
2020-12-16T05:00:00Z,0.793,1,0.0
2020-12-16T05:06:00Z,0.809,1,0.0
2020-12-16T05:12:00Z,0.829,1,0.0
2020-12-16T05:18:00Z,0.85,1,0.0
2020-12-16T05:24:00Z,0.863,1,0.0
2020-12-16T05:30:00Z,0.882,1,0.0
2020-12-16T05:36:00Z,0.9,1,0.0
2020-12-16T05:42:00Z,0.913,1,0.0
2020-12-16T05:48:00Z,0.926,1,0.0
2020-12-16T05:54:00Z,0.941,1,0.0
2020-12-16T06:00:00Z,0.953,1,0.0
2020-12-16T06:06:00Z,0.963,1,0.0
2020-12-16T06:12:00Z,0.975,1,0.0
2020-12-16T06:18:00Z,0.985,1,0.0
2020-12-16T06:24:00Z,0.998,1,0.0
2020-12-16T06:30:00Z,1.011,1,0.0
2020-12-16T06:36:00Z,1.018,1,0.0
2020-12-16T06:42:00Z,1.029,1,0.0
2020-12-16T06:48:00Z,1.036,1,0.0
2020-12-16T06:54:00Z,1.044,1,0.0
2020-12-16T07:00:00Z,1.05,1,0.0
2020-12-16T07:06:00Z,1.048,1,0.0
2020-12-16T07:12:00Z,1.056,1,0.0
2020-12-16T07:18:00Z,1.058,1,0.0
2020-12-16T07:24:00Z,1.06,1,0.0
2020-12-16T07:30:00Z,1.063,1,0.0
2020-12-16T07:36:00Z,1.066,1,0.0
2020-12-16T07:42:00Z,1.07,1,0.0
2020-12-16T07:48:00Z,1.069,1,0.0
2020-12-16T07:54:00Z,1.062,1,0.0
2020-12-16T07:59:00Z,NaN,NaN,0.0
2020-12-16T08:00:00Z,1.057,1,0.0
2020-12-16T08:06:00Z,1.059,1,0.0
2020-12-16T08:12:00Z,1.051,1,0.0
2020-12-16T08:18:00Z,1.045,1,0.0
2020-12-16T08:24:00Z,1.032,1,0.0
2020-12-16T08:30:00Z,1.027,1,0.0
2020-12-16T08:36:00Z,1.023,1,0.0
2020-12-16T08:42:00Z,1.019,1,0.0
2020-12-16T08:48:00Z,1.006,1,0.0
2020-12-16T08:54:00Z,0.99,1,0.0
2020-12-16T09:00:00Z,0.984,1,0.0
2020-12-16T09:06:00Z,0.975,1,0.0
2020-12-16T09:12:00Z,0.967,1,0.0
2020-12-16T09:18:00Z,0.954,1,0.0
2020-12-16T09:24:00Z,0.939,1,0.0
2020-12-16T09:30:00Z,0.922,1,0.0
2020-12-16T09:36:00Z,0.906,1,0.0
2020-12-16T09:42:00Z,0.895,1,0.0
2020-12-16T09:48:00Z,0.874,1,0.0
2020-12-16T09:54:00Z,0.851,1,0.0
2020-12-16T10:00:00Z,0.833,1,0.0
2020-12-16T10:06:00Z,0.817,1,0.0
2020-12-16T10:12:00Z,0.793,1,0.0
2020-12-16T10:18:00Z,0.775,1,0.0
2020-12-16T10:24:00Z,0.756,1,0.0
2020-12-16T10:30:00Z,0.743,1,0.0
2020-12-16T10:36:00Z,0.723,1,0.0
2020-12-16T10:42:00Z,0.699,1,0.0
2020-12-16T10:48:00Z,0.681,1,0.0
2020-12-16T10:54:00Z,0.661,1,0.0
2020-12-16T11:00:00Z,0.641,1,0.0
2020-12-16T11:06:00Z,0.626,1,0.0
2020-12-16T11:12:00Z,0.601,1,0.0
2020-12-16T11:18:00Z,0.585,1,0.0
2020-12-16T11:24:00Z,0.564,1,0.0
2020-12-16T11:30:00Z,0.55,1,0.0
2020-12-16T11:36:00Z,0.53,1,0.0
2020-12-16T11:42:00Z,0.512,1,0.0
2020-12-16T11:48:00Z,0.495,1,0.0
2020-12-16T11:54:00Z,0.477,1,0.0
2020-12-16T12:00:00Z,0.46,1,0.0
2020-12-16T12:06:00Z,0.441,1,0.0
2020-12-16T12:12:00Z,0.427,1,0.0
2020-12-16T12:18:00Z,0.41,1,0.0
2020-12-16T12:24:00Z,0.392,1,0.0
2020-12-16T12:30:00Z,0.376,1,0.0
2020-12-16T12:36:00Z,0.36,1,0.0
2020-12-16T12:42:00Z,0.343,1,0.0
2020-12-16T12:48:00Z,0.327,1,0.0
2020-12-16T12:54:00Z,0.313,1,0.0
2020-12-16T13:00:00Z,0.299,1,0.0
2020-12-16T13:06:00Z,0.282,1,0.0
2020-12-16T13:12:00Z,0.266,1,0.0
2020-12-16T13:18:00Z,0.254,1,0.0
2020-12-16T13:24:00Z,0.241,1,0.0
2020-12-16T13:30:00Z,0.229,1,0.0
2020-12-16T13:36:00Z,0.215,1,0.0
2020-12-16T13:42:00Z,0.204,1,0.0
2020-12-16T13:48:00Z,0.193,1,0.0
2020-12-16T13:54:00Z,0.179,1,0.0
2020-12-16T14:00:00Z,0.166,1,0.0
2020-12-16T14:06:00Z,0.157,1,0.0
2020-12-16T14:12:00Z,0.148,1,0.0
2020-12-16T14:18:00Z,0.137,1,0.0
2020-12-16T14:24:00Z,0.127,1,0.0
2020-12-16T14:30:00Z,0.117,1,0.0
2020-12-16T14:36:00Z,0.109,1,0.0
2020-12-16T14:42:00Z,0.1,1,0.0
2020-12-16T14:48:00Z,0.089,1,0.0
2020-12-16T14:54:00Z,0.083,1,0.0
2020-12-16T15:00:00Z,0.075,1,0.0
2020-12-16T15:06:00Z,0.069,1,0.0
2020-12-16T15:12:00Z,0.059,1,0.0
2020-12-16T15:18:00Z,0.051,1,0.0
2020-12-16T15:24:00Z,0.047,1,0.0
2020-12-16T15:30:00Z,0.041,1,0.0
2020-12-16T15:36:00Z,0.035,1,0.0
2020-12-16T15:42:00Z,0.027,1,0.0
2020-12-16T15:48:00Z,0.023,1,0.0
2020-12-16T15:54:00Z,0.017,1,0.0
2020-12-16T16:00:00Z,0.011,1,0.0
2020-12-16T16:06:00Z,0.003,1,0.0
2020-12-16T16:12:00Z,-0.002,1,0.0
2020-12-16T16:18:00Z,-0.008,1,0.0
2020-12-16T16:24:00Z,-0.01,1,0.0
2020-12-16T16:30:00Z,-0.016,1,0.0
2020-12-16T16:36:00Z,-0.023,1,0.0
2020-12-16T16:42:00Z,-0.025,1,0.0
